"Name","Platform","Year_of_Release","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales","Critic_Score","Critic_Count","User_Score","User_Count","Developer","Rating"
3409,8,10,9,16,0.63,0.49,0,0.16,1.29,75,51,77,27,574,7
858,17,21,1,193,0.86,0.3,0.01,0.12,1.29,74,26,69,387,933,6
992,6,21,8,20,0.51,0.67,0,0.1,1.29,84,38,45,7512,105,6
2827,3,16,5,148,0.69,0.47,0.01,0.12,1.29,79,26,70,66,257,3
169,9,20,1,182,0.46,0.56,0.06,0.2,1.29,72,53,66,292,1003,6
886,13,13,11,43,0.68,0.47,0,0.13,1.29,66,32,67,30,273,3
3152,17,21,8,20,0.78,0.38,0,0.12,1.28,77,11,75,613,1061,6
451,8,10,8,153,0.63,0.49,0,0.16,1.28,85,51,75,57,857,7
1588,11,23,1,193,0.57,0.44,0,0.27,1.28,73,5,65,10,971,4
1712,8,9,1,167,0.63,0.49,0,0.16,1.28,76,47,74,136,775,6
2123,13,12,7,43,0.45,0.66,0.02,0.15,1.28,67,21,64,26,273,4
2737,8,7,1,91,0.62,0.49,0,0.16,1.28,89,34,80,557,502,6
444,7,3,5,91,0.58,0.4,0.21,0.08,1.27,93,12,85,358,513,7
1294,13,14,4,6,1.03,0.14,0,0.1,1.27,73,16,63,19,1020,7
3212,15,20,1,193,0.69,0.47,0,0.11,1.27,69,8,63,26,983,4
3248,6,11,10,43,1.22,0.05,0,0,1.27,76,31,57,71,569,7
600,9,20,8,112,0.4,0.33,0.4,0.15,1.27,91,69,72,1107,346,7
1504,1,18,1,117,0.48,0.35,0.36,0.07,1.27,83,75,78,487,669,4
2365,1,18,8,117,0.44,0.29,0.47,0.07,1.27,59,46,54,134,647,3
1588,8,14,1,193,0.72,0.03,0,0.52,1.27,77,8,80,17,971,4
2066,15,14,11,167,1,0.16,0,0.11,1.27,84,32,63,44,1029,3
3380,16,9,11,6,0.85,0.37,0,0.05,1.27,85,33,82,26,628,7
1820,10,20,1,91,0.45,0.47,0.17,0.18,1.27,75,70,53,1311,511,6
2,8,8,8,16,0.49,0.38,0.26,0.13,1.27,75,35,76,60,223,7
1463,13,14,11,36,0.96,0.2,0,0.11,1.27,30,4,11,23,14,3
3492,9,14,8,148,0.71,0.19,0.24,0.13,1.27,86,60,77,433,823,7
3638,15,17,3,175,0.74,0.4,0,0.12,1.27,71,52,54,89,1057,7
2820,5,9,5,148,0.87,0.3,0.06,0.03,1.27,57,27,70,139,860,3
230,7,1,3,150,0.39,0.26,0.53,0.08,1.27,69,4,54,4,918,7
3639,15,18,1,175,0.72,0.44,0,0.11,1.27,78,46,71,110,956,7
1080,9,19,8,158,0.43,0.36,0.32,0.16,1.27,85,50,76,332,1026,7
2125,9,19,7,43,0.33,0.69,0.05,0.19,1.27,80,6,40,123,378,4
888,13,16,11,43,0.76,0.39,0,0.11,1.26,79,8,72,22,273,3
2574,13,13,11,167,0.39,0.72,0,0.15,1.26,68,36,49,21,776,3
1114,6,16,11,148,0,1.01,0,0.25,1.26,85,23,75,77,877,3
3076,3,11,10,16,0.1,0.02,1.12,0.01,1.26,59,20,68,6,613,3
3368,9,14,1,42,0.45,0.55,0.05,0.22,1.26,75,42,63,166,650,7
1589,3,15,12,193,0.77,0.37,0,0.11,1.25,65,29,80,51,412,3
2084,7,6,11,43,0.7,0.47,0,0.08,1.25,86,10,71,6,287,3
2621,9,19,1,36,0.56,0.41,0.09,0.19,1.25,76,26,54,278,1035,6
2956,8,14,1,94,0.49,0,0.01,0.75,1.25,68,7,65,33,515,7
2804,9,14,9,150,0.94,0.16,0.02,0.13,1.25,63,64,60,223,849,6
2132,15,11,7,43,1,0.13,0.02,0.1,1.25,83,54,76,134,273,7
2373,5,11,8,117,0.71,0.19,0.31,0.03,1.25,64,27,74,74,375,3
278,8,12,9,43,1.01,0.04,0.03,0.16,1.25,79,62,75,194,215,6
3352,9,13,9,182,0.47,0.53,0.03,0.22,1.25,86,32,67,81,994,6
1629,12,18,5,150,0.35,0.61,0.02,0.27,1.25,88,71,77,348,925,3
2372,1,21,8,117,0.48,0.35,0.34,0.08,1.25,69,44,79,190,873,3
2584,6,8,12,16,1.19,0.05,0,0,1.25,74,22,76,135,180,3
1573,8,9,1,42,0.61,0.48,0,0.16,1.25,52,37,53,106,203,7
3361,8,10,1,182,0.52,0.56,0,0.17,1.25,87,45,77,34,1001,7
2467,8,11,9,150,0.85,0.03,0.22,0.14,1.24,81,51,80,155,462,7
3585,13,13,11,141,0.45,0.67,0,0.12,1.24,52,15,59,4,15,3
202,8,7,8,189,0.61,0.48,0,0.16,1.24,87,29,74,90,857,7
2234,7,3,5,63,0.75,0.44,0,0.06,1.24,85,10,81,96,659,7
2542,8,6,1,112,0.24,0.19,0.75,0.06,1.24,78,20,68,6,608,3
3652,8,14,3,175,0.69,0,0,0.55,1.24,78,9,60,34,1057,7
1595,13,23,1,193,0.69,0.42,0,0.12,1.24,76,8,69,13,971,4
2933,16,11,1,6,0.82,0.38,0,0.04,1.24,61,44,72,54,266,7
6,9,15,1,6,0.65,0.4,0,0.19,1.24,79,53,68,308,731,6
1042,9,18,11,43,0.12,0.89,0,0.23,1.23,76,36,55,66,287,3
1157,8,7,5,91,0.6,0.47,0,0.16,1.23,32,6,37,29,513,3
1682,17,22,11,43,1.08,0.02,0,0.13,1.23,83,30,50,39,287,3
2211,16,10,1,103,0.92,0.2,0.07,0.04,1.23,91,89,79,152,930,6
534,16,8,5,184,0.59,0.57,0,0.07,1.23,70,16,72,19,971,3
839,8,10,7,16,0.6,0.47,0,0.16,1.23,57,51,46,102,759,6
166,11,15,1,182,0.43,0.47,0.05,0.28,1.23,63,38,63,69,389,6
1609,15,18,1,193,0.64,0.49,0,0.11,1.23,80,49,76,73,983,4
1412,14,20,1,117,0.58,0.42,0.13,0.1,1.23,76,81,74,662,663,7
768,4,10,5,117,0.79,0.27,0.12,0.04,1.23,80,22,82,37,734,3
1294,15,14,4,6,1,0.13,0,0.1,1.23,70,59,58,48,628,7
2123,9,12,7,43,0.49,0.5,0.03,0.2,1.23,75,31,64,42,273,4
256,13,13,1,34,0.54,0.55,0,0.13,1.23,63,6,68,9,417,4
16,9,16,11,43,0.3,0.64,0.07,0.22,1.23,82,56,69,57,273,3
3074,9,17,8,112,0.29,0.18,0.67,0.09,1.22,78,65,73,468,96,7
693,3,13,7,117,1.09,0.03,0,0.09,1.22,63,39,66,27,734,3
1736,5,10,11,117,0.58,0.16,0.46,0.03,1.22,80,43,76,48,164,3
1233,4,8,8,117,0.61,0.27,0.27,0.07,1.22,86,29,86,150,164,3
1761,16,7,9,167,0.98,0.19,0,0.05,1.22,89,24,74,61,622,6
2061,8,8,11,148,0.59,0.46,0.01,0.15,1.22,89,19,69,16,1029,3
2040,8,23,7,185,0.6,0.46,0,0.16,1.22,84,16,78,17,287,3
426,8,12,7,175,1.01,0.04,0,0.16,1.21,71,30,75,12,733,3
1171,16,7,4,103,0.93,0.24,0,0.04,1.21,70,28,60,16,128,3
404,16,10,9,6,0.78,0.4,0,0.04,1.21,73,55,69,22,866,7
1066,3,13,10,158,0.51,0.04,0.62,0.05,1.21,85,52,68,164,566,4
2944,11,11,9,94,1.05,0.05,0.01,0.1,1.21,69,22,76,111,800,7
3034,1,17,3,26,0.55,0.44,0.14,0.09,1.21,85,69,72,206,165,7
2783,8,8,5,150,1.03,0.14,0,0.04,1.21,86,41,77,184,897,3
3642,10,21,11,167,0.41,0.6,0,0.2,1.21,73,47,65,237,1057,7
703,7,6,1,189,0.34,0.49,0.28,0.1,1.21,86,13,81,91,165,6
2126,5,9,7,43,0.69,0.48,0.01,0.03,1.21,83,24,81,45,305,3
2004,9,16,3,112,0.42,0.46,0.15,0.18,1.21,76,34,74,130,223,7
1774,9,13,9,43,0.25,0.69,0.03,0.25,1.21,75,16,67,39,305,7
240,17,21,9,43,0.72,0.37,0.01,0.11,1.21,71,27,42,299,1028,6
245,9,15,1,148,0.44,0.39,0.21,0.16,1.21,87,54,68,355,632,6
331,13,14,6,43,0.71,0.38,0,0.12,1.21,85,61,77,105,281,3
3215,8,8,1,23,0.59,0.46,0,0.15,1.2,59,19,42,20,906,7
3247,13,13,10,43,0.44,0.63,0,0.14,1.2,73,19,73,10,569,7
187,8,10,7,154,1,0.04,0,0.16,1.2,78,37,75,16,189,3
976,9,17,7,30,0.12,0.74,0.11,0.24,1.2,82,36,62,55,192,3
2332,5,10,12,117,0.48,0.13,0.56,0.03,1.2,90,54,82,137,639,3
913,16,9,1,16,0.72,0.43,0.01,0.04,1.2,65,33,62,75,841,7
426,11,12,7,175,0.72,0.28,0,0.2,1.2,70,17,61,4,536,3
2184,8,7,11,43,0.59,0.46,0,0.15,1.2,92,22,76,26,287,3
1036,11,16,11,43,0.13,0.69,0.01,0.36,1.2,68,6,45,9,287,3
3242,4,9,7,175,0.86,0.32,0,0.02,1.19,55,14,59,9,43,3
1586,9,18,1,193,0.5,0.5,0,0.19,1.19,81,28,66,81,971,4
422,14,20,6,117,0.53,0.38,0.19,0.09,1.19,81,78,77,377,640,3
2889,4,8,5,175,0.92,0.23,0,0.04,1.19,71,4,68,7,1020,3
2399,13,14,11,91,0.09,0.84,0.11,0.15,1.19,83,19,75,43,513,3
675,17,21,9,6,0.85,0.23,0,0.12,1.19,89,11,43,393,160,7
2646,8,12,1,190,0.99,0.04,0,0.16,1.19,75,46,77,113,731,6
1379,16,23,1,42,0.76,0.38,0,0.05,1.19,84,23,71,19,469,6
3650,11,13,3,175,0.45,0.47,0,0.28,1.19,68,11,69,15,1057,7
2878,5,8,1,6,0.86,0.27,0.01,0.04,1.19,76,14,64,11,973,3
1745,3,12,6,117,0.73,0.03,0.36,0.07,1.19,76,32,70,17,646,3
1823,11,12,1,91,0.38,0.35,0.38,0.08,1.18,87,54,73,147,511,6
1433,9,19,3,193,0.48,0.5,0.01,0.2,1.18,78,37,70,282,625,7
2694,2,5,2,148,0.52,0.24,0.38,0.04,1.18,88,9,85,201,824,7
1489,15,18,4,182,0.9,0.19,0,0.09,1.18,77,23,68,36,987,4
3373,4,7,11,6,0.85,0.31,0,0.02,1.18,95,16,66,22,1020,3
2245,9,18,1,112,0.01,0.23,0.86,0.08,1.18,64,33,56,55,666,7
1302,8,11,9,6,0.98,0.04,0,0.16,1.17,77,43,78,70,628,6
3445,8,8,5,43,0.57,0.45,0,0.15,1.17,70,14,79,60,515,3
2514,9,18,1,26,0.48,0.24,0.36,0.1,1.17,52,36,40,222,849,6
1597,11,14,1,94,0.4,0.48,0,0.29,1.17,76,8,67,11,971,4
2375,13,15,2,117,0.53,0.16,0.42,0.06,1.17,62,22,63,36,213,3
3638,9,17,3,175,0.53,0.45,0.02,0.17,1.17,72,28,60,80,1057,7
389,8,9,11,199,0.57,0.45,0,0.15,1.17,57,4,75,37,794,7
1252,6,21,1,167,0.39,0.69,0,0.09,1.17,96,57,70,3756,775,6
993,6,16,8,20,0.59,0.45,0,0.14,1.17,84,39,77,2754,658,6
3653,9,15,3,175,0.48,0.48,0.01,0.2,1.17,81,38,72,55,1057,7
1778,16,9,9,43,0.76,0.36,0,0.05,1.17,65,23,49,28,281,7
149,9,14,9,43,0.74,0.26,0.02,0.15,1.17,74,43,64,118,282,6
2892,6,14,12,43,0.03,1.06,0,0.08,1.17,84,75,44,1711,569,4
1744,4,10,6,117,0.68,0.25,0.21,0.02,1.17,81,43,71,31,639,3
1605,9,17,1,94,0.52,0.46,0,0.19,1.16,76,36,64,34,971,4
1853,8,12,7,167,0.97,0.04,0,0.16,1.16,85,19,80,53,776,4
3344,8,10,9,182,0.57,0.44,0,0.15,1.16,70,31,54,24,753,7
380,7,3,3,150,0.39,0.27,0.43,0.08,1.16,83,13,70,16,531,7
1867,15,14,5,43,0.51,0.51,0.01,0.13,1.16,79,82,67,328,278,7
2840,9,12,5,148,0.41,0.06,0.04,0.66,1.16,43,17,32,176,860,4
2039,8,7,7,43,0.57,0.44,0,0.15,1.16,85,17,76,22,287,3
3699,15,17,11,182,0.7,0.36,0,0.1,1.16,77,13,67,21,987,3
1025,17,19,11,43,0.41,0.66,0,0.09,1.16,88,22,49,328,273,3
1073,11,13,8,158,0.45,0.24,0.3,0.16,1.16,88,41,71,238,966,7
2797,15,16,9,29,0.54,0.5,0,0.12,1.16,45,39,49,89,185,6
2839,3,13,5,148,0.53,0.48,0.01,0.12,1.15,78,32,73,66,257,3
3630,6,14,10,148,0,1.14,0,0.01,1.15,83,29,72,30,877,3
1188,8,7,1,105,0.56,0.44,0,0.15,1.15,73,15,74,30,585,7
1773,11,13,9,43,0.5,0.39,0.02,0.25,1.15,69,20,64,30,281,7
199,8,10,9,44,0.56,0.44,0,0.15,1.15,43,5,25,13,128,6
1116,6,18,11,148,0,0.95,0,0.21,1.15,86,37,58,228,877,1
1781,15,18,1,43,0.59,0.45,0.01,0.1,1.15,53,43,45,437,228,6
1035,11,15,11,43,0.15,0.67,0.01,0.31,1.15,83,9,70,14,287,3
773,5,9,4,117,0.5,0.16,0.46,0.03,1.15,76,55,74,21,608,3
399,6,13,9,6,0,1.12,0,0.03,1.15,92,40,76,2360,457,6
3063,8,9,5,175,0.56,0.44,0,0.15,1.15,68,28,81,28,88,3
3641,10,20,11,167,0.39,0.57,0,0.19,1.15,62,44,42,164,1057,7
3106,8,9,1,6,0.44,0.34,0.25,0.11,1.14,79,33,75,38,492,6
2679,8,11,1,150,0.78,0.03,0.2,0.13,1.14,91,77,82,933,801,7
344,7,4,8,160,0.25,0.17,0.65,0.07,1.14,81,12,76,17,883,3
2215,9,13,1,42,0.57,0.32,0.09,0.16,1.14,88,46,66,155,930,6
3640,9,19,11,167,0.49,0.46,0,0.19,1.14,74,22,66,121,1057,7
2370,1,17,1,117,0.47,0.26,0.35,0.07,1.14,56,36,62,50,47,4
8,9,14,1,6,0.43,0.51,0.02,0.19,1.14,65,42,57,47,973,7
574,8,11,10,91,0.95,0.04,0,0.16,1.14,76,27,81,21,514,4
3216,16,9,1,43,0.71,0.38,0,0.05,1.14,84,31,82,31,280,7
1390,9,13,11,150,0.31,0.03,0.76,0.04,1.14,81,66,79,32,187,3
3008,17,20,9,103,0.63,0.4,0,0.1,1.14,81,89,68,1137,462,6
1896,8,7,10,16,0.12,0.1,0.88,0.03,1.14,73,15,79,32,165,7
2006,10,22,3,112,0.41,0.45,0.11,0.17,1.14,79,60,73,201,223,7
1768,16,8,10,103,1.01,0.1,0,0.03,1.13,87,32,71,47,232,7
426,4,12,7,175,0.81,0.3,0,0.02,1.13,50,8,38,6,411,3
3551,10,22,1,182,0.37,0.58,0,0.18,1.13,83,88,69,621,994,6
1605,1,17,1,94,0.61,0.43,0,0.09,1.13,67,25,52,31,971,4
3349,16,10,9,182,0.99,0.12,0,0.02,1.13,84,55,77,14,994,6
1867,9,14,5,43,0.31,0.58,0.02,0.22,1.13,79,66,69,362,278,7
1288,15,15,4,6,0.65,0.37,0,0.11,1.13,85,69,59,108,628,7
70,10,20,9,148,0.34,0.57,0.04,0.17,1.13,79,50,72,795,212,6
1002,1,18,8,117,0.33,0.37,0.37,0.06,1.13,73,51,77,209,530,4
2756,9,13,4,150,0.45,0.56,0,0.12,1.13,82,48,50,15,814,7
3208,1,21,1,117,0.53,0.33,0.17,0.08,1.12,73,73,67,179,639,3
3036,8,7,7,6,0.55,0.43,0,0.14,1.12,57,15,67,9,322,3
2449,13,15,5,182,0.25,0.74,0,0.14,1.12,78,50,74,32,993,4
1899,9,16,7,150,0.5,0.4,0.06,0.16,1.12,82,85,75,201,1011,3
2805,11,11,9,150,1.03,0,0.01,0.08,1.12,82,44,77,63,1064,6
2573,9,17,4,182,0.53,0.36,0.09,0.15,1.12,80,27,74,52,987,7
397,16,11,9,6,0.66,0.4,0,0.05,1.12,78,46,42,27,973,7
2573,15,17,4,182,0.84,0.19,0.01,0.08,1.12,77,30,73,62,987,7
1288,8,15,4,6,0.28,0.3,0,0.54,1.12,71,4,17,10,151,7
3629,6,13,11,142,0,1.12,0,0,1.12,86,15,71,19,877,3
3686,9,15,1,148,0.21,0.2,0.62,0.08,1.12,79,77,72,165,789,6
2312,12,18,8,17,0.36,0.23,0.38,0.15,1.12,93,61,83,1228,82,6
2870,16,10,1,6,0.82,0.26,0,0.04,1.12,83,60,74,40,973,7
527,15,16,9,103,0.63,0.36,0.02,0.1,1.12,70,91,51,202,787,6
3128,9,15,4,109,0.67,0.29,0,0.15,1.12,88,60,78,59,405,7
785,15,17,1,43,0.72,0.29,0.01,0.09,1.11,79,75,36,2380,117,6
524,16,9,9,103,0.85,0.23,0,0.04,1.11,74,38,67,51,1013,6
1289,8,13,4,138,0.92,0.04,0,0.15,1.11,69,50,54,31,405,7
1048,9,17,3,43,0.45,0.49,0,0.18,1.11,84,52,64,95,273,6
2566,8,23,4,43,0.71,0.06,0,0.35,1.11,82,8,59,13,405,7
3357,16,11,1,182,0.68,0.38,0,0.05,1.11,94,70,81,160,994,6
2333,14,19,12,117,0.44,0.32,0.29,0.07,1.11,87,79,78,664,639,4
3640,15,19,11,167,0.64,0.37,0,0.1,1.11,75,43,68,100,1057,7
818,10,21,3,112,0.3,0.52,0.12,0.16,1.11,69,50,68,598,257,7
440,9,16,1,91,0.5,0.35,0.1,0.15,1.1,85,62,71,468,575,6
2349,3,17,12,99,0.9,0.12,0,0.08,1.1,81,23,65,29,966,4
3069,5,9,8,117,0.54,0.21,0.31,0.04,1.1,86,60,76,176,608,7
1591,14,19,5,117,0.47,0.42,0.13,0.08,1.1,80,66,73,283,983,4
2136,13,13,7,43,0.53,0.45,0,0.12,1.1,61,16,60,14,280,4
1272,9,14,7,30,0.31,0.56,0.03,0.2,1.1,87,39,72,109,192,3
1774,15,13,9,43,0.45,0.52,0.01,0.12,1.1,73,54,58,77,305,7
2924,7,4,8,150,0.26,0.1,0.72,0.02,1.1,80,13,76,44,976,3
2111,15,19,11,43,1.01,0,0,0.08,1.09,77,18,49,74,291,3
3685,8,12,2,148,0.05,0.04,0.84,0.16,1.09,77,34,72,52,49,6
1288,9,15,4,6,0.53,0.39,0,0.17,1.09,86,54,48,87,628,7
810,4,9,8,16,0.78,0.29,0,0.02,1.09,75,21,80,39,1045,3
2144,13,14,9,43,0.91,0.09,0,0.09,1.09,66,13,35,7,284,4
2153,2,6,11,148,1.02,0.05,0,0.02,1.09,97,22,51,47,1029,3
3483,11,11,8,6,0.54,0.33,0.01,0.22,1.09,68,51,67,58,863,7
2417,10,21,7,149,0.2,0.7,0.02,0.16,1.09,83,37,57,363,851,3
1686,16,9,11,43,1.02,0.02,0,0.05,1.09,92,27,74,48,291,3
2821,13,15,5,148,0.64,0.34,0.01,0.1,1.09,54,51,60,198,860,4
3160,8,12,1,43,0.89,0.03,0.01,0.15,1.09,75,56,74,99,305,6
2828,15,16,7,148,0.74,0.25,0,0.09,1.09,47,52,12,98,823,3
2945,8,8,9,94,0.53,0.42,0,0.14,1.09,65,32,74,33,541,7
3654,9,16,3,175,0.44,0.46,0.01,0.18,1.09,74,42,60,41,1057,7
2110,15,18,1,43,1.02,0,0,0.07,1.09,76,20,46,65,291,3
2767,15,15,11,43,0.82,0.17,0.01,0.09,1.09,84,70,71,72,271,7
2041,8,9,7,43,0.53,0.41,0,0.14,1.08,88,15,80,77,291,3
1990,11,11,4,150,0.75,0.18,0,0.16,1.08,73,28,63,9,966,4
906,6,15,12,148,0.01,0.97,0,0.1,1.08,90,62,60,2981,212,7
3515,9,13,3,148,0.29,0.51,0.08,0.2,1.08,85,47,65,67,824,7
593,9,16,1,43,0.64,0.28,0.04,0.13,1.08,75,69,66,265,1028,6
3338,8,10,9,182,0.64,0.34,0,0.1,1.08,58,21,51,19,1002,7
1134,17,22,7,103,0.42,0.58,0,0.08,1.08,91,90,65,594,701,3
2956,11,14,1,94,0.43,0.4,0,0.24,1.08,70,10,72,49,515,7
807,4,9,3,16,0.77,0.29,0,0.02,1.08,40,23,52,22,1045,7
2918,5,11,9,117,0.68,0.18,0.19,0.03,1.08,67,59,72,106,608,7
2350,15,20,9,43,0.51,0.47,0,0.09,1.08,69,6,64,121,709,4
3240,11,13,1,43,0.24,0.54,0,0.3,1.07,59,7,58,15,307,7
1604,3,12,1,94,0.96,0.03,0,0.08,1.07,47,9,41,38,46,3
398,8,12,9,6,0.89,0.03,0,0.15,1.07,82,14,65,83,973,7
1036,13,16,11,43,0.26,0.69,0,0.12,1.07,73,17,64,8,287,3
2390,9,14,1,182,0.47,0.4,0.03,0.17,1.07,85,59,64,245,994,7
3368,15,14,1,42,0.53,0.42,0.01,0.11,1.07,76,57,57,198,217,7
2399,15,13,11,91,0.08,0.9,0.04,0.05,1.07,76,29,69,36,513,3
2848,8,11,3,112,0.74,0.15,0.13,0.05,1.07,86,57,75,96,608,7
3307,13,15,11,43,0.6,0.36,0,0.11,1.07,88,44,79,57,291,3
3624,11,11,11,150,0.1,0.63,0,0.34,1.07,70,31,47,5,813,3
2026,9,14,3,112,0.49,0.34,0.09,0.15,1.07,75,32,77,95,223,7
1616,9,19,8,158,0.31,0.2,0.45,0.11,1.07,66,62,50,552,878,7
1927,8,12,3,105,0.88,0.04,0,0.14,1.06,75,43,76,84,585,6
1148,8,8,7,43,0.52,0.41,0,0.14,1.06,81,25,64,14,678,3
1253,11,15,1,167,0.28,0.49,0.03,0.27,1.06,90,77,64,146,773,6
2893,3,14,10,43,0.66,0.3,0,0.1,1.06,65,20,56,21,389,3
3227,9,13,9,43,0.28,0.58,0,0.21,1.06,89,21,75,188,280,6
755,15,15,4,6,0.56,0.39,0,0.11,1.06,84,72,71,42,342,7
371,15,14,1,167,0.53,0.4,0.03,0.11,1.06,80,56,74,154,552,7
2094,8,11,11,43,0.52,0.41,0,0.14,1.06,89,36,78,37,273,3
1402,8,9,1,184,0.52,0.41,0,0.14,1.06,71,28,74,22,731,7
2277,17,22,9,6,0.63,0.33,0,0.1,1.06,91,18,47,668,130,7
72,15,16,9,148,0.55,0.4,0,0.11,1.06,64,64,64,247,748,6
2773,9,18,1,6,0.36,0.49,0,0.2,1.06,77,21,54,18,969,4
691,6,7,8,190,1.03,0.02,0,0,1.06,87,21,82,639,131,6
909,13,13,2,117,0.43,0.46,0.09,0.09,1.06,72,42,72,61,62,3
2870,4,10,1,6,0.76,0.28,0,0.02,1.06,65,12,68,6,249,3
2657,8,8,7,128,0.52,0.4,0,0.14,1.06,63,9,79,10,99,7
604,15,16,1,175,0.67,0.28,0.01,0.1,1.06,83,81,70,292,1024,6
1810,15,14,9,43,0.65,0.3,0.01,0.1,1.06,72,69,63,152,680,7
3537,9,13,10,150,0.49,0.39,0,0.17,1.06,84,50,75,183,451,7
710,9,17,7,30,0.27,0.57,0.01,0.2,1.06,87,52,62,122,192,7
2665,13,14,11,148,0.28,0.65,0,0.13,1.05,71,24,61,16,898,4
708,9,13,7,30,0.16,0.66,0,0.23,1.05,83,32,71,32,192,3
399,3,13,9,6,0.95,0.01,0.01,0.08,1.05,75,22,60,36,606,7
2519,13,15,1,26,0.46,0.31,0.2,0.09,1.05,75,55,71,60,175,6
2806,11,12,9,150,0.81,0.11,0,0.13,1.05,81,31,81,36,1064,7
2062,8,8,11,148,0.51,0.4,0,0.13,1.05,89,21,71,22,1029,3
1609,9,18,1,193,0.37,0.49,0,0.19,1.05,82,16,74,85,983,4
3242,16,7,7,43,0.78,0.26,0,0.01,1.05,61,17,74,6,340,7
612,7,6,11,3,0.91,0.11,0,0.03,1.05,82,14,75,5,1058,3
890,10,20,11,43,0.46,0.41,0.01,0.17,1.05,70,57,52,279,287,7
1135,16,11,7,103,0.52,0.51,0,0.02,1.05,92,73,67,213,582,3
3518,9,13,11,148,0.23,0.58,0.03,0.21,1.05,80,35,70,32,825,3
1962,8,9,11,43,0.51,0.4,0,0.13,1.04,81,22,80,17,287,3
1579,7,23,1,42,0.58,0.4,0,0.07,1.04,91,17,81,132,217,7
3653,15,15,3,175,0.56,0.37,0.01,0.1,1.04,80,59,75,36,1057,7
2780,9,18,1,158,0.31,0.49,0.05,0.19,1.04,83,40,68,645,1011,6
2010,5,9,3,117,0.44,0.12,0.45,0.03,1.04,74,22,80,39,22,7
575,8,12,10,91,0.87,0.03,0,0.14,1.04,73,25,78,6,513,4
72,9,16,9,148,0.41,0.46,0,0.18,1.04,65,57,64,168,748,6
967,4,7,7,117,0.39,0.16,0.37,0.12,1.04,86,19,76,22,620,3
2840,15,12,5,148,0.44,0.48,0,0.11,1.04,46,38,35,455,823,4
2132,16,11,7,43,0.53,0.46,0,0.05,1.04,83,32,79,29,273,7
3240,15,13,1,43,0.54,0.39,0,0.11,1.03,71,52,68,71,306,7
977,9,18,7,30,0.12,0.63,0.05,0.23,1.03,81,23,66,54,192,3
351,15,17,9,20,0.59,0.35,0.01,0.09,1.03,68,85,49,404,875,7
1968,8,11,7,175,0.86,0.03,0,0.14,1.03,79,30,75,17,733,3
3591,11,11,7,150,0.47,0.34,0,0.23,1.03,88,56,70,102,895,3
3453,9,18,1,175,0.55,0.32,0.03,0.13,1.03,86,30,65,92,1057,7
1602,15,17,1,38,0.54,0.39,0,0.09,1.03,73,54,61,31,971,4
3341,9,13,9,182,0.34,0.48,0.02,0.19,1.03,84,29,72,41,755,7
3026,3,11,5,117,0.7,0.05,0.21,0.07,1.03,75,48,67,33,966,3
1286,13,14,1,193,0.46,0.47,0,0.11,1.03,67,12,61,8,982,4
2120,8,9,11,43,0.5,0.39,0,0.13,1.03,82,16,79,12,657,3
3210,14,22,1,117,0.56,0.3,0.08,0.09,1.03,86,74,75,329,923,7
1597,9,14,1,6,0.44,0.42,0,0.17,1.03,77,36,68,30,971,4
3363,6,2,1,42,0.96,0.07,0,0,1.03,86,18,76,3552,218,6
2975,7,4,3,189,0.38,0.12,0.51,0.02,1.03,93,12,76,46,165,7
1978,13,15,2,43,0.61,0.32,0,0.1,1.03,78,28,77,28,305,3
1947,11,15,7,150,0.16,0.57,0,0.29,1.02,79,58,79,39,114,7
1032,13,13,11,43,0.32,0.59,0.01,0.11,1.02,65,13,52,26,273,3
3304,13,13,11,43,0.93,0.01,0,0.08,1.02,72,24,61,22,285,3
796,13,13,3,16,0.32,0.36,0.26,0.09,1.02,72,27,75,61,874,7
2723,5,10,5,6,0.73,0.26,0.01,0.03,1.02,70,25,55,14,546,3
2060,17,22,11,167,0.86,0.06,0,0.11,1.02,90,17,53,91,1029,3
3341,15,13,9,182,0.87,0.05,0.02,0.08,1.02,86,58,72,89,755,7
2841,9,14,5,148,0.56,0.32,0.01,0.14,1.02,54,24,70,130,860,4
750,13,17,1,38,0.64,0.28,0,0.1,1.02,61,11,51,5,318,4
587,13,16,4,182,0.25,0.65,0,0.12,1.02,48,6,24,4,537,4
1596,15,15,1,6,0.62,0.31,0,0.09,1.02,71,41,65,25,971,4
369,15,17,9,43,0.61,0.32,0.01,0.08,1.02,84,83,67,439,312,6
2775,9,19,5,6,0.43,0.42,0,0.17,1.02,83,31,44,33,1020,4
1672,16,12,11,43,0.97,0.03,0,0.03,1.02,83,27,78,6,291,3
2829,1,17,5,148,0.44,0.47,0.01,0.09,1.02,66,29,60,108,828,3
2567,13,14,4,109,0.93,0.01,0,0.08,1.02,92,10,68,45,405,7
1333,8,10,1,43,0.5,0.39,0,0.13,1.02,70,29,78,29,280,3
2360,3,18,8,117,0.56,0.05,0.37,0.04,1.02,80,40,73,89,507,3
3526,13,14,5,175,0.51,0.4,0,0.11,1.01,51,18,27,8,410,3
2011,13,13,3,177,0.44,0.46,0,0.11,1.01,74,23,71,27,22,7
36,15,13,10,16,0.69,0.04,0.22,0.06,1.01,80,54,70,101,712,7
3240,13,13,1,43,0.45,0.46,0,0.11,1.01,64,19,52,38,307,7
